PhoneLink,Model Name,Price,DcPrice,Color,QuickCharge,Size,Processor,Storage,RAM,Camera,FrontCam,Network,Battery,NewSize,ProcessorNew,Brand,BackCamera,FrontCamera,Net,Power
https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-violet-128-gb/p/itm0b296a7ef1c15?pid=MOBGNE4SNYUZ9GVB&lid=LSTMOBGNE4SNYUZ9GVBZYFYIQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGNE4SNYUZ9GVB.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A34 5G (Awesome Violet, 128 GB)  (8 GB RAM)",35499,27999,Awesome Violet,1,16.76 cm (6.6 inch),"Dimensity 1080, Octa Core",128,8,48MP + 8MP + 5MP,Yes,"2G, 3G, 4G VOLTE, 5G",5000 mAh,6.6,Dimensity,SAMSUNG,48,8,0,5000
https://www.flipkart.com/samsung-galaxy-f34-5g-mystic-green-128-gb/p/itm2ce3011602d7b?pid=MOBGRZMYHHCWCAXG&lid=LSTMOBGRZMYHHCWCAXGZPMGCO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGRZMYHHCWCAXG.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F34 5G (Mystic Green, 128 GB)  (8 GB RAM)",25999,17999,Mystic Green,1,16.51 cm (6.5 inch),Exynos 1280,128,8,50MP (OIS) + 8MP + 2MP,Yes,"2G, 3G, 4G, 5G",6000 mAh,6.5,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-olive-128-gb/p/itm628856d2794e5?pid=MOBGTKQGTQW4PZUF&lid=LSTMOBGTKQGTQW4PZUFFPR4CC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGTKQGTQW4PZUF.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Olive, 128 GB)  (8 GB RAM)",69999,32499,Olive,1,16.26 cm (6.4 inch),Snapdragon 888,128,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Snapdragon,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-graphite-128-gb/p/itm5a614a9761bc7?pid=MOBGTKQGXJDVF95N&lid=LSTMOBGTKQGXJDVF95NQOMKIW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGTKQGXJDVF95N.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 128 GB)  (8 GB RAM)",69999,32499,Graphite,1,16.26 cm (6.4 inch),Snapdragon 888,128,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Snapdragon,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-lavender-128-gb/p/itm9189006529d08?pid=MOBGTKQGKGYZDJZY&lid=LSTMOBGTKQGKGYZDJZYQFCUMH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGTKQGKGYZDJZY.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Lavender, 128 GB)  (8 GB RAM)",69999,32499,Lavender,1,16.26 cm (6.4 inch),Snapdragon 888,128,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Snapdragon,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-f34-5g-electric-black-128-gb/p/itm93937010ed48d?pid=MOBGRZMYJM3KFVE3&lid=LSTMOBGRZMYJM3KFVE37Q4RYF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGRZMYJM3KFVE3.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F34 5G (Electric Black, 128 GB)  (8 GB RAM)",25999,17999,Electric Black,1,16.51 cm (6.5 inch),Exynos 1280,128,8,50MP (OIS) + 8MP + 2MP,Yes,"2G, 3G, 4G, 5G",6000 mAh,6.5,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-navy-128-gb/p/itmcb8fc8eb2e82b?pid=MOBGTKQG8T9ZHJMM&lid=LSTMOBGTKQG8T9ZHJMMA4D1AC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGTKQG8T9ZHJMM.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Navy, 128 GB)  (8 GB RAM)",69999,31999,Navy,1,16.26 cm (6.4 inch),Snapdragon 888,128,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Snapdragon,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-olive-green-128-gb/p/itm56c2ef5daa932?pid=MOBGCKMEMZE5UJXK&lid=LSTMOBGCKMEMZE5UJXK5D0HKM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGCKMEMZE5UJXK.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S21 FE 5G (Olive Green, 128 GB)  (8 GB RAM)",74999,29999,Olive Green,1,16.26 cm (6.4 inch),"Exynos 1380, Octa Core",128,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Exynos,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-graphite-128-gb/p/itm7be0f72fff180?pid=MOBGBPFZSPRG8GSU&lid=LSTMOBGBPFZSPRG8GSUHAU48C&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGBPFZSPRG8GSU.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S21 FE 5G (Graphite, 128 GB)  (8 GB RAM)",74999,29999,Graphite,1,16.26 cm (6.4 inch),"Exynos 1380, Octa Core",128,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Exynos,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-s22-ultra-5g-phantom-black-256-gb/p/itm7ca5bd1817da5?pid=MOBGGG2YA4MHBBZZ&lid=LSTMOBGGG2YA4MHBBZZOQHDCY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGGG2YA4MHBBZZ.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S22 Ultra 5G (Phantom Black, 256 GB)  (12 GB RAM)",131999,88399,Phantom Black,1,17.27 cm (6.8 inch),"Exynos 1380, Octa Core",256,12,108MP + 12MP + 10MP + 10MP,Yes,"5G, 4G, 3G, 2G",5000 mAh,6.8,Exynos,SAMSUNG,108,8,1,5000
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-256-gb/p/itm745d4b532623e?pid=MOBGMFFXURCVYANE&lid=LSTMOBGMFFXURCVYANE4SRNTK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGMFFXURCVYANE.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S23 5G (Cream, 256 GB)  (8 GB RAM)",95999,79999,Cream,1,15.49 cm (6.1 inch),Snapdragon Snapdragon 8 Gen 2,256,8,50MP + 10MP + 12MP,Yes,"5G, 4G, 3G, 2G",3900 mAh,6.1,Snapdragon,SAMSUNG,50,8,1,3900
https://www.flipkart.com/samsung-galaxy-s23-ultra-5g-cream-256-gb/p/itm322ed1a040dec?pid=MOBGMFFX44FGHNHV&lid=LSTMOBGMFFX44FGHNHVKDIBNL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGMFFX44FGHNHV.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S23 Ultra 5G (Cream, 256 GB)  (12 GB RAM)",149999,114999,Cream,1,17.27 cm (6.8 inch),Snapdragon Snapdragon 8 Gen 2,256,12,200MP + 10MP + 12MP + 10MP,Yes,"5G, 4G, 3G, 2G",5000 mAh,6.8,Snapdragon,SAMSUNG,200,8,1,5000
https://www.flipkart.com/samsung-galaxy-s23-ultra-5g-phantom-black-256-gb/p/itm15952643ba06d?pid=MOBGMFFX6E6SGYWC&lid=LSTMOBGMFFX6E6SGYWCF0WEXV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGMFFX6E6SGYWC.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S23 Ultra 5G (Phantom Black, 256 GB)  (12 GB RAM)",149999,114999,Phantom Black,1,17.27 cm (6.8 inch),Snapdragon Snapdragon 8 Gen 2,256,12,200MP + 10MP + 12MP + 10MP,Yes,"5G, 4G, 3G, 2G",5000 mAh,6.8,Snapdragon,SAMSUNG,200,8,1,5000
https://www.flipkart.com/samsung-galaxy-z-flip5-graphite-512-gb/p/itm68c9544497769?pid=MOBGRS32HRBVHMBA&lid=LSTMOBGRS32HRBVHMBAXGTO5T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGRS32HRBVHMBA.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy Z Flip5 (Graphite, 512 GB)  (8 GB RAM)",113999,109999,Graphite,0,17.02 cm (6.7 inch),Snapdragon 8 Gen 2,512,8,12MP + 12MP,10MP Front Camera,"5G, 4G, 3G, 2G",3700 mAh,6.7,Snapdragon,SAMSUNG,12,10,1,3700
https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-lime-256-gb/p/itmfae1e9dfaa4a0?pid=MOBGNE4STRDFQHDH&lid=LSTMOBGNE4STRDFQHDH1QUOFY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGNE4STRDFQHDH.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A54 5G (Awesome Lime, 256 GB)  (8 GB RAM)",45999,37499,Awesome Lime,0,16.26 cm (6.4 inch),"Exynos 1380, Octa Core",256,8,50MP + 12MP + 5MP,Yes,"2G, 3G, 4G, 5G",5000 mAh,6.4,Exynos,SAMSUNG,50,8,0,5000
https://www.flipkart.com/samsung-galaxy-s23-ultra-5g-green-256-gb/p/itm77dc35f7779a4?pid=MOBGMFFX32WUYXUJ&lid=LSTMOBGMFFX32WUYXUJEUVNIW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGMFFX32WUYXUJ.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S23 Ultra 5G (Green, 256 GB)  (12 GB RAM)",149999,114999,Green,1,17.27 cm (6.8 inch),Snapdragon Snapdragon 8 Gen 2,256,12,200MP + 10MP + 12MP + 10MP,Yes,"5G, 4G, 3G, 2G",5000 mAh,6.8,Snapdragon,SAMSUNG,200,8,1,5000
https://www.flipkart.com/samsung-galaxy-z-flip5-graphite-256-gb/p/itm0f715c56a74f4?pid=MOBGRS32DHJRBCYZ&lid=LSTMOBGRS32DHJRBCYZGJTW7B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGRS32DHJRBCYZ.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy Z Flip5 (Graphite, 256 GB)  (8 GB RAM)",102999,99999,Graphite,0,17.02 cm (6.7 inch),Snapdragon 8 Gen 2,256,8,12MP + 12MP,10MP Front Camera,"5G, 4G, 3G, 2G",3700 mAh,6.7,Snapdragon,SAMSUNG,12,10,1,3700
https://www.flipkart.com/samsung-galaxy-z-flip5-mint-256-gb/p/itm3038611e95123?pid=MOBGRS32NXYPBYMB&lid=LSTMOBGRS32NXYPBYMBUE3KVD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGRS32NXYPBYMB.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy Z Flip5 (Mint, 256 GB)  (8 GB RAM)",102999,99999,Mint,0,17.02 cm (6.7 inch),Snapdragon 8 Gen 2,256,8,12MP + 12MP,10MP Front Camera,"5G, 4G, 3G, 2G",3700 mAh,6.7,Snapdragon,SAMSUNG,12,10,1,3700
https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-violet-256-gb/p/itmb5157c4fec810?pid=MOBGNE4SXSWFUKEQ&lid=LSTMOBGNE4SXSWFUKEQDYVSA7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGNE4SXSWFUKEQ.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A54 5G (Awesome Violet, 256 GB)  (8 GB RAM)",45999,37499,Awesome Violet,0,16.26 cm (6.4 inch),"Exynos 1380, Octa Core",256,8,50MP + 12MP + 5MP,Yes,"2G, 3G, 4G, 5G",5000 mAh,6.4,Exynos,SAMSUNG,50,8,0,5000
https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-lime-256-gb/p/itm6b1715a1603c2?pid=MOBGNE4SG9GJFV3P&lid=LSTMOBGNE4SG9GJFV3PK5SU0T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGNE4SG9GJFV3P.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A34 5G (Awesome Lime, 256 GB)  (8 GB RAM)",39499,29999,Awesome Lime,1,16.76 cm (6.6 inch),"Dimensity 1080, Octa Core",256,8,48MP + 8MP + 5MP,Yes,"2G, 3G, 4G VOLTE, 5G",5000 mAh,6.6,Dimensity,SAMSUNG,48,8,0,5000
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-olive-256-gb/p/itmb3a0b1e650a0e?pid=MOBGSXD7TZZTJQXE&lid=LSTMOBGSXD7TZZTJQXESJMZ8F&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGSXD7TZZTJQXE.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Olive, 256 GB)  (8 GB RAM)",74999,34999,Olive,1,16.26 cm (6.4 inch),Snapdragon 888,256,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Snapdragon,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-graphite-256-gb/p/itmd2ce1e1d49768?pid=MOBGNE4SDHJVNGK7&lid=LSTMOBGNE4SDHJVNGK7AFCIBL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGNE4SDHJVNGK7.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A34 5G (Awesome Graphite, 256 GB)  (8 GB RAM)",39499,29999,Awesome Graphite,1,16.76 cm (6.6 inch),"Dimensity 1080, Octa Core",256,8,48MP + 8MP + 5MP,Yes,"2G, 3G, 4G VOLTE, 5G",5000 mAh,6.6,Dimensity,SAMSUNG,48,8,0,5000
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-graphite-256-gb/p/itm766f7432b6626?pid=MOBGSXD7DXBFQEDE&lid=LSTMOBGSXD7DXBFQEDEV4VOVH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGSXD7DXBFQEDE.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 256 GB)  (8 GB RAM)",74999,34999,Graphite,1,16.26 cm (6.4 inch),Snapdragon 888,256,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Snapdragon,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-navy-256-gb/p/itm634644b6561df?pid=MOBGSXD7KAXUY8NH&lid=LSTMOBGSXD7KAXUY8NHO1ERDN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGSXD7KAXUY8NH.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Navy, 256 GB)  (8 GB RAM)",74999,34999,Navy,1,16.26 cm (6.4 inch),Snapdragon 888,256,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Snapdragon,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-graphite-256-gb/p/itm205731bda3f72?pid=MOBGNE4S9UY84GD6&lid=LSTMOBGNE4S9UY84GD6BAR8RB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGNE4S9UY84GD6.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A54 5G (Awesome Graphite, 256 GB)  (8 GB RAM)",45999,37499,Awesome Graphite,0,16.26 cm (6.4 inch),"Exynos 1380, Octa Core",256,8,50MP + 12MP + 5MP,Yes,"2G, 3G, 4G, 5G",5000 mAh,6.4,Exynos,SAMSUNG,50,8,0,5000
https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-violet-256-gb/p/itm7e3c2507eac6b?pid=MOBGNE4SAZEPPZNN&lid=LSTMOBGNE4SAZEPPZNNDQZJKA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGNE4SAZEPPZNN.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A34 5G (Awesome Violet, 256 GB)  (8 GB RAM)",39499,29999,Awesome Violet,1,16.76 cm (6.6 inch),"Dimensity 1080, Octa Core",256,8,48MP + 8MP + 5MP,Yes,"2G, 3G, 4G VOLTE, 5G",5000 mAh,6.6,Dimensity,SAMSUNG,48,8,0,5000
https://www.flipkart.com/samsung-galaxy-f54-5g-meteor-blue-256-gb/p/itmc0ff2e34818c7?pid=MOBGPN55SKDKVRQV&lid=LSTMOBGPN55SKDKVRQVH9B1VD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGPN55SKDKVRQV.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F54 5G (Meteor Blue, 256 GB)  (8 GB RAM)",35999,24999,Meteor Blue,1,17.02 cm (6.7 inch),"Exynos 1380, Octa Core",256,8,108MP + 8MP + 2MP,Yes,"5G, 4G, 3G, 2G",6000 mAh,6.7,Exynos,SAMSUNG,108,8,1,6000
https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&iid=024e03f1-88d3-4d59-a026-f7c4460029fb.MOBGPN55PEBUKZX2.SEARCH&ssid=9c21apq50g0000001697358752712&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)  (8 GB RAM)",35999,24999,Stardust Silver,1,17.02 cm (6.7 inch),"Exynos 1380, Octa Core",256,8,108MP + 8MP + 2MP,Yes,"5G, 4G, 3G, 2G",6000 mAh,6.7,Exynos,SAMSUNG,108,8,1,6000
https://www.flipkart.com/vivo-y95-nebula-purple-64-gb/p/itmfffutjqyysgqp?pid=MOBFB39TY6VS2DUH&lid=LSTMOBFB39TY6VS2DUHUBXHAW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBFB39TY6VS2DUH.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y95 (Nebula Purple, 64 GB)  (4 GB RAM)",18990,13500,Nebula Purple,0,15.8 cm (6.22 inch),Snapdragon Snapdragon 439,64,4,13MP + 2MP,20MP Front Camera,"3G, 4G VOLTE, 4G, 2G",4030 mAh,6.22,Snapdragon,VIVO,13,20,0,4030
https://www.flipkart.com/vivo-y17s-glitter-purple-128-gb/p/itmbd73783ac6e97?pid=MOBGUFG9UH9FSSST&lid=LSTMOBGUFG9UH9FSSSTNP2ZIK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGUFG9UH9FSSST.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y17s (Glitter Purple, 128 GB)  (4 GB RAM)",16999,12299,Glitter Purple,0,16.66 cm (6.56 inch),MediaTek MediaTek G85,128,4,50MP + 2MP,Yes,4G VOLTE,5000 mAh,6.56,MediaTek,VIVO,50,8,0,5000
https://www.flipkart.com/vivo-y22-starlit-blue-128-gb/p/itmb457f45cfdbeb?pid=MOBGZ8HP43DSAYEE&lid=LSTMOBGZ8HP43DSAYEEKTJG4M&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGZ8HP43DSAYEE.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y22 (Starlit Blue, 128 GB)  (4 GB RAM)",18999,13950,Starlit Blue,1,16.64 cm (6.55 inch),MediaTek MediaTek G70,128,4,50MP + 2MP,8MP Front Camera,"4G, 3G, 2G",5000 mAh,6.55,MediaTek,VIVO,50,8,0,5000
https://www.flipkart.com/vivo-y22-starlit-blue-64-gb/p/itmb457f45cfdbeb?pid=MOBGHR2FMKFB5TBP&lid=LSTMOBGHR2FMKFB5TBPGZSS5G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGHR2FMKFB5TBP.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y22 (Starlit Blue, 64 GB)  (4 GB RAM)",17990,12998,Starlit Blue,1,16.64 cm (6.55 inch),MediaTek MediaTek G70,64,4,50MP + 2MP,8MP Front Camera,"4G, 3G, 2G",5000 mAh,6.55,MediaTek,VIVO,50,8,0,5000
https://www.flipkart.com/vivo-y22-metaverse-green-64-gb/p/itmb457f45cfdbeb?pid=MOBGHR2FFBQ9YW4T&lid=LSTMOBGHR2FFBQ9YW4TDMXXC3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGHR2FFBQ9YW4T.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y22 (Metaverse Green, 64 GB)  (4 GB RAM)",17990,13499,Metaverse Green,1,16.64 cm (6.55 inch),MediaTek MediaTek G70,64,4,50MP + 2MP,8MP Front Camera,"4G, 3G, 2G",5000 mAh,6.55,MediaTek,VIVO,50,8,0,5000
https://www.flipkart.com/vivo-y21-diamond-glow-64-gb/p/itm417f3211200ea?pid=MOBG5VFCHSKUZMMG&lid=LSTMOBG5VFCHSKUZMMGVEZTM2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBG5VFCHSKUZMMG.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y21 (Diamond Glow, 64 GB)  (4 GB RAM)",17990,13240,Diamond Glow,1,16.54 cm (6.51 inch),MediaTek MediaTek P35,64,4,13MP + 2MP,8MP Front Camera,"4G, 3G, 2G",5000 mAh,6.51,MediaTek,VIVO,13,8,0,5000
https://www.flipkart.com/vivo-y17s-forest-green-128-gb/p/itmbd73783ac6e97?pid=MOBGUFGH4VHFUAQ6&lid=LSTMOBGUFGH4VHFUAQ6OR2Y28&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGUFGH4VHFUAQ6.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y17s (Forest Green, 128 GB)  (4 GB RAM)",16999,12380,Forest Green,0,16.66 cm (6.56 inch),MediaTek MediaTek G85,128,4,50MP + 2MP,Yes,4G VOLTE,5000 mAh,6.56,MediaTek,VIVO,50,8,0,5000
